"GEN","Nsamp","rep","FIT","conv","rmse_p","theta_hat","p1_hat","p2_hat","p3_hat"
"MN",125,22,"DM",TRUE,0.0566843330689211,5409.20220238258,0.155989316405943,0.380030898411252,0.463979785182805
"DMstrong",125,22,"MN",TRUE,0.18146073955542,NA,0.116,0.132,0.752
"DMstrong",125,22,"DM",TRUE,0.181457022381031,5414.99215091369,0.116000320170731,0.132004561876007,0.751995117953261
"MN",250,22,"MN",TRUE,0.0058878405775519,NA,0.202,0.292,0.506
"MN",250,22,"DM",TRUE,0.00588592186816521,1830.59789150482,0.202003384424532,0.292001454745625,0.505995160829843
"DMstrong",250,22,"MN",TRUE,0.176506845948441,NA,0.132,0.542,0.326
"DMstrong",250,22,"DM",TRUE,0.166492523633804,0.0441606138822568,0.125444447363495,0.530696345274877,0.343859207361628
"MN",25,23,"MN",TRUE,0.0163299316185545,NA,0.22,0.3,0.48
"MN",25,23,"DM",TRUE,0.0163398580094422,13903.9977369781,0.220015215332393,0.299993882525347,0.479990902142259
"DMstrong",25,23,"MN",TRUE,0.172046505340853,NA,0.22,0.5,0.28
"DMstrong",25,23,"DM",TRUE,0.171823951257078,1.69823121356384,0.211416712372073,0.504499753427632,0.284083534200295
"MN",125,23,"MN",TRUE,0.0198662192343351,NA,0.212,0.316,0.472
"MN",125,23,"DM",TRUE,0.0198663316399007,12556.0604136681,0.212000151442197,0.316000014580149,0.471999833977654
"DMstrong",125,23,"MN",TRUE,0.223594871736063,NA,0.292,0.516,0.192
"DMstrong",125,23,"DM",TRUE,0.199438798568318,0.067254871026406,0.250477123656204,0.515079553494294,0.234443322849502
"MN",250,23,"MN",TRUE,0.0310268700752536,NA,0.162,0.338,0.5
"MN",250,23,"DM",TRUE,0.0310277448896444,7676.56987794557,0.161998900327629,0.338001043176443,0.500000056495928
"DMstrong",250,23,"MN",TRUE,0.227584416572547,NA,0.084,0.098,0.818
"DMstrong",250,23,"DM",TRUE,0.509864138606084,1.37260852064417e+63,5.78209910599894e-08,0.999951783405361,4.81587736475152e-05
"MN",25,24,"MN",TRUE,0.0748331477354788,NA,0.12,0.4,0.48
"MN",25,24,"DM",TRUE,0.074829695052669,10608.8666203367,0.120008157777457,0.399997619219708,0.479994223002835
"DMstrong",25,24,"MN",TRUE,0.0748331477354788,NA,0.18,0.4,0.42
"DMstrong",25,24,"DM",TRUE,0.0674532742954608,0.827832024063353,0.193496034267461,0.385672794207098,0.420831171525441
"MN",125,24,"MN",TRUE,0.0267332502076846,NA,0.172,0.292,0.536
"MN",125,24,"DM",TRUE,0.0267320255397054,9462.81943229779,0.172000197167241,0.292001945484563,0.535997857348196
"DMstrong",125,24,"MN",TRUE,0.0670124366566883,NA,0.116,0.304,0.58
"DMstrong",125,24,"DM",TRUE,0.0670121446038248,2317.13948013237,0.115999988674712,0.304000796991679,0.579999214333609
"MN",250,24,"MN",TRUE,0.0197989898732233,NA,0.172,0.314,0.514
"MN",250,24,"DM",TRUE,0.0197952294399467,2635.64516941178,0.172005318062681,0.313996801080858,0.513997880856461
"DMstrong",250,24,"MN",TRUE,0.111618397527767,NA,0.328,0.316,0.356
"DMstrong",250,24,"DM",TRUE,0.101704686644178,0.0287511244292959,0.336237402086411,0.271822413521174,0.391940184392415
"MN",25,25,"MN",TRUE,0.058878405775519,NA,0.26,0.32,0.42
"MN",25,25,"DM",TRUE,0.0588806346986393,14815.7979080247,0.260002129546248,0.320000955698137,0.419996914755615
"DMstrong",25,25,"MN",TRUE,0.0565685424949238,NA,0.24,0.22,0.54
"DMstrong",25,25,"DM",TRUE,0.0499015868642305,1.0694587233981,0.225757713243094,0.230220724103043,0.544021562653863
"MN",125,25,"MN",TRUE,0.0424578222082418,NA,0.2,0.248,0.552
"MN",125,25,"DM",TRUE,0.0424616039149703,1866.26728979995,0.199996330580394,0.247997203180974,0.552006466238632
"DMstrong",125,25,"MN",TRUE,0.127373466624725,NA,0.284,0.396,0.32
"DMstrong",125,25,"DM",TRUE,0.120801237449903,0.186892362124531,0.268512299302844,0.401275976013749,0.330211724683406
"MN",250,25,"MN",TRUE,0.027471197037382,NA,0.174,0.288,0.538
"MN",250,25,"DM",TRUE,0.0274701218586296,4844.1492296599,0.17400126733649,0.288000149997829,0.537998582665681
"DMstrong",250,25,"MN",TRUE,0.0630132261248912,NA,0.194,0.38,0.426
"DMstrong",250,25,"DM",TRUE,0.0915814710505267,0.022765327608506,0.186733809780102,0.418207083599448,0.39505910662045
"MN",25,26,"MN",TRUE,0.0711805216802087,NA,0.26,0.34,0.4
"MN",25,26,"DM",FALSE,0.0711815537809205,11543.2256212371,0.259983313758124,0.340020641690154,0.399996044551723
"DMstrong",25,26,"MN",TRUE,0.0163299316185545,NA,0.22,0.3,0.48
"DMstrong",25,26,"DM",TRUE,0.0163398580094422,13903.9977369781,0.220015215332393,0.299993882525347,0.479990902142259
"MN",125,26,"MN",TRUE,0.0142361043360418,NA,0.208,0.312,0.48
"MN",125,26,"DM",TRUE,0.0142342254192016,12048.6049741582,0.207998529944939,0.311998778625636,0.480002691429424
"DMstrong",125,26,"MN",TRUE,0.122158367157828,NA,0.3,0.128,0.572
"DMstrong",125,26,"DM",TRUE,0.131833082447937,0.0870869512558288,0.320337356792653,0.116506008461134,0.563156634746212
"MN",250,26,"MN",TRUE,0.0195959179422654,NA,0.224,0.3,0.476
"MN",250,26,"DM",TRUE,0.0195966890020751,2916.56936189557,0.224002043649866,0.299997801252291,0.476000155097843
"DMstrong",250,26,"MN",TRUE,0.19351485731075,NA,0.202,0.536,0.262
"DMstrong",250,26,"DM",TRUE,0.205776979926869,0.0330759095169842,0.176104138189099,0.563121156076786,0.260774705734115
"MN",25,27,"MN",TRUE,0.0748331477354788,NA,0.1,0.38,0.52
"MN",25,27,"DM",TRUE,0.0748391131880737,10580.4864097406,0.0999941669261375,0.380010653998593,0.519995179075269
"DMstrong",25,27,"MN",TRUE,0.0282842712474619,NA,0.16,0.32,0.52
"DMstrong",25,27,"DM",TRUE,0.0641760694709091,0.320774200627453,0.109279177902733,0.343090792666733,0.547630029430534
"MN",125,27,"MN",TRUE,0.0397324384686702,NA,0.232,0.324,0.444
"MN",125,27,"DM",TRUE,0.0397350623252315,1916.15548970412,0.231995666430425,0.324008675808192,0.443995657761383
"DMstrong",125,27,"MN",TRUE,0.0344093010681705,NA,0.24,0.256,0.504
"DMstrong",125,27,"DM",TRUE,0.0104120836054571,0.0461782007383997,0.190578444824625,0.314510928151254,0.494910627024121
"MN",250,27,"MN",TRUE,0.032782108941718,NA,0.204,0.258,0.538
"MN",250,27,"DM",TRUE,0.0327816037151675,5620.65613315992,0.20400011201111,0.258000573485256,0.537999314503634
"DMstrong",250,27,"MN",TRUE,0.0521791784782653,NA,0.128,0.35,0.522
"DMstrong",250,27,"DM",TRUE,0.0611991894788517,0.116885423930991,0.114724415726491,0.355446665405364,0.529828918868145
"MN",25,28,"MN",TRUE,0.0432049379893858,NA,0.16,0.28,0.56
"MN",25,28,"DM",FALSE,0.04318052038652,9801.40573704922,0.160004791593414,0.280033576757835,0.559961631648751
"DMstrong",25,28,"MN",TRUE,0.090921211313239,NA,0.1,0.28,0.62
"DMstrong",25,28,"DM",TRUE,0.097546158934702,1.11030509908341,0.0843514517949604,0.292694099391245,0.622954448813795
"MN",125,28,"MN",TRUE,0.0311555238547944,NA,0.236,0.26,0.504
"MN",125,28,"DM",TRUE,0.0311548359477323,13956.607866528,0.235997307406832,0.259999503214953,0.504003189378215
"DMstrong",125,28,"MN",TRUE,0.115977009215907,NA,0.056,0.44,0.504
"DMstrong",125,28,"DM",TRUE,0.0840183526195841,0.0396959435930265,0.117836324859927,0.415415364534459,0.466748310605614
"MN",250,28,"MN",TRUE,0.0256645020732269,NA,0.214,0.322,0.464
"MN",250,28,"DM",TRUE,0.0256645288838146,3621.55181208479,0.214000907381321,0.32199925335298,0.463999839265699
"DMstrong",250,28,"MN",TRUE,0.0871320836431679,NA,0.294,0.322,0.384
"DMstrong",250,28,"DM",TRUE,0.146882767454548,0.0147120475152295,0.363579254504902,0.329085039305674,0.307335706189424
"MN",25,29,"MN",TRUE,0.058878405775519,NA,0.22,0.22,0.56
"MN",25,29,"DM",FALSE,0.0588868932864289,2215.84523930963,0.219954696603447,0.220002248500429,0.560043054896124
"DMstrong",25,29,"MN",TRUE,0.0748331477354788,NA,0.12,0.4,0.48
"DMstrong",25,29,"DM",TRUE,0.0748065592739569,5.1857411306892,0.118894610045955,0.399378444066293,0.481726945887753
"MN",125,29,"MN",TRUE,0.0172819751957543,NA,0.208,0.276,0.516
"MN",125,29,"DM",TRUE,0.017263058985945,6714.46878376474,0.207975471844916,0.276029429069302,0.515995099085782
"DMstrong",125,29,"MN",TRUE,0.0235513623102076,NA,0.232,0.292,0.476
"DMstrong",125,29,"DM",TRUE,0.0235480890632515,4844.35197304483,0.231996544337043,0.29199763995343,0.476005815709527
"MN",250,29,"MN",TRUE,0.012328828005938,NA,0.216,0.286,0.498
"MN",250,29,"DM",TRUE,0.0123323822522267,4409.55716556433,0.216004369410136,0.285995599215809,0.498000031374056
"DMstrong",250,29,"MN",TRUE,0.0608604962188117,NA,0.154,0.26,0.586
"DMstrong",250,29,"DM",TRUE,0.067997759202216,0.0782225780710997,0.148435402131351,0.25548747643816,0.596077121430489
"MN",25,30,"MN",TRUE,0.0163299316185545,NA,0.18,0.32,0.5
"MN",25,30,"DM",FALSE,0.0163428821523514,6930.22729279334,0.179990118818195,0.32002183566303,0.499988045518775
"DMstrong",25,30,"MN",TRUE,0.0864098759787715,NA,0.16,0.22,0.62
"DMstrong",25,30,"DM",TRUE,0.0794032482645687,0.143995915338289,0.120679841958692,0.270822965857234,0.608497192184074
"MN",125,30,"MN",TRUE,0.0113137084989848,NA,0.216,0.292,0.492
"MN",125,30,"DM",TRUE,0.0113180161384581,95640.331285395,0.216006091441929,0.292000349873087,0.491993558684985
"DMstrong",125,30,"MN",TRUE,0.226368431250178,NA,0.52,0.132,0.348
"DMstrong",125,30,"DM",TRUE,0.230347742806516,0.0350772676953792,0.516470559813144,0.208659506906394,0.274869933280462
"MN",250,30,"MN",TRUE,0.0230362033908947,NA,0.196,0.274,0.53
"MN",250,30,"DM",TRUE,0.0230377103479522,1418.55627202602,0.195998933756876,0.27399878766163,0.530002278581494
"DMstrong",250,30,"MN",TRUE,0.157081719708777,NA,0.304,0.418,0.278
"DMstrong",250,30,"DM",TRUE,0.140594701516209,0.0535990267262591,0.297849302868473,0.400973449246737,0.30117724788479
"MN",25,31,"MN",TRUE,0.0565685424949238,NA,0.28,0.26,0.46
"MN",25,31,"DM",TRUE,0.0565494405839418,4886.49091414499,0.279972967172959,0.259966222652947,0.460060810174095
"DMstrong",25,31,"MN",TRUE,0.113137084989848,NA,0.12,0.22,0.66
"DMstrong",25,31,"DM",FALSE,0.113138214868901,5080.72269310355,0.119992686771035,0.220005715515504,0.660001597713461
"MN",125,31,"MN",TRUE,0.0142361043360418,NA,0.18,0.312,0.508
"MN",125,31,"DM",TRUE,0.0142358592640177,3007.77724020558,0.180000341093909,0.311999771004036,0.507999887902056
"DMstrong",125,31,"MN",TRUE,0.0884232247018094,NA,0.152,0.424,0.424
"DMstrong",125,31,"DM",TRUE,0.0872162486601599,0.062426772446597,0.199976277718755,0.406829512413557,0.393194209867688
"MN",250,31,"MN",TRUE,0.0101980390271856,NA,0.204,0.286,0.51
"MN",250,31,"DM",TRUE,0.0101985003943838,6017.44927264229,0.203999801026145,0.285999461618264,0.510000737355591
"DMstrong",250,31,"MN",TRUE,0.112712022428843,NA,0.064,0.44,0.496
"DMstrong",250,31,"DM",TRUE,0.11271210458561,3927.48497200659,0.0639992826404064,0.439999535330876,0.496001182028718
"MN",25,32,"MN",TRUE,0.0565685424949238,NA,0.24,0.22,0.54
"MN",25,32,"DM",TRUE,0.0430765460834162,0.760150224002591,0.226030474280179,0.239285768737637,0.534683756982185
"DMstrong",25,32,"MN",TRUE,0.0993310961716756,NA,0.06,0.38,0.56
"DMstrong",25,32,"DM",TRUE,0.0578072127261756,0.0719313929324559,0.118432575370076,0.345535258819541,0.536032165810384
"MN",125,32,"MN",TRUE,0.0344093010681705,NA,0.24,0.256,0.504
"MN",125,32,"DM",TRUE,0.0344101798343152,7206.7319112256,0.239997082957286,0.255995923107085,0.504006993935629
"DMstrong",125,32,"MN",TRUE,0.215579838265703,NA,0.332,0.472,0.196
"DMstrong",125,32,"DM",TRUE,0.232110794382039,0.112329787807428,0.355125279647241,0.472967282568428,0.171907437784331
"MN",250,32,"MN",TRUE,0.00909212113132391,NA,0.202,0.31,0.488
"MN",250,32,"DM",TRUE,0.00909336924215772,5302.04878442525,0.201999248635179,0.310002025555606,0.487998725809215
"DMstrong",250,32,"MN",TRUE,0.150368436404276,NA,0.124,0.166,0.71
"DMstrong",250,32,"DM",TRUE,0.148551659315683,0.154012593332389,0.115358339450219,0.175802857663235,0.708838802886546
"MN",25,33,"MN",TRUE,0.0326598632371091,NA,0.16,0.34,0.5
"MN",25,33,"DM",TRUE,0.0326605819242736,9223.70311514991,0.159999488943103,0.340001249349721,0.499999261707175
"DMstrong",25,33,"MN",TRUE,0.184028983224563,NA,0.08,0.16,0.76
"DMstrong",25,33,"DM",TRUE,0.184028635654699,15698.4455989729,0.0799994176736862,0.160001032933522,0.759999549392792
"MN",125,33,"MN",TRUE,0.0142361043360418,NA,0.192,0.32,0.488
"MN",125,33,"DM",TRUE,0.0142409650161488,477.122221948162,0.191997612094446,0.320006785717643,0.487995602187911
"DMstrong",125,33,"MN",TRUE,0.0345639503915086,NA,0.184,0.348,0.468
"DMstrong",125,33,"DM",TRUE,0.0347074558898159,1.25262116857337,0.185896579390752,0.347766957901246,0.466336462708002
"MN",250,33,"MN",TRUE,0.0107082522694727,NA,0.202,0.312,0.486
"MN",250,33,"DM",TRUE,0.0107081609841819,25079.1203590589,0.202000054378167,0.311999853747218,0.486000091874615
"DMstrong",250,33,"MN",TRUE,0.0648074069840786,NA,0.29,0.24,0.47
"DMstrong",250,33,"DM",TRUE,0.0651672409430656,0.0427065412230799,0.291776897297097,0.261385118570215,0.446837984132687
"MN",25,34,"MN",TRUE,0.058878405775519,NA,0.12,0.32,0.56
"MN",25,34,"DM",TRUE,0.0588795307566642,16332.5301120525,0.119998860831129,0.319999019345776,0.560002119823096
"DMstrong",25,34,"MN",TRUE,0.0326598632371091,NA,0.16,0.34,0.5
"DMstrong",25,34,"DM",FALSE,0.0326762504218177,4304.98856373858,0.159985106322115,0.340025244555092,0.499989649122792
"MN",125,34,"MN",TRUE,0.0299332590941915,NA,0.208,0.332,0.46
"MN",125,34,"DM",TRUE,0.0299156453343916,4504.50493351873,0.208019874499945,0.331964775582981,0.460015349917073
"DMstrong",125,34,"MN",TRUE,0.0994384231572484,NA,0.224,0.168,0.608
"DMstrong",125,34,"DM",TRUE,0.104857679971694,0.27468679507771,0.225900055433857,0.160600022026214,0.613499922539928
"MN",250,34,"MN",TRUE,0.00816496580927726,NA,0.21,0.29,0.5
"MN",250,34,"DM",TRUE,0.00816441045304724,15528.8512272003,0.209998019262704,0.289999380109372,0.500002600627924
"DMstrong",250,34,"MN",TRUE,0.106920531236989,NA,0.316,0.326,0.358
"DMstrong",250,34,"DM",TRUE,0.104623071088611,0.118839655225108,0.320039819814163,0.314892116832665,0.365068063353173
"MN",25,35,"MN",TRUE,0.0748331477354788,NA,0.18,0.22,0.6
"MN",25,35,"DM",FALSE,0.0747986297905751,7460.18677223121,0.180010866729793,0.220035806966294,0.599953326303913
"DMstrong",25,35,"MN",TRUE,0.0864098759787715,NA,0.12,0.26,0.62
"DMstrong",25,35,"DM",TRUE,0.081338998756077,1.1474498841603,0.131540737645402,0.254173112852057,0.614286149502541
"MN",125,35,"MN",TRUE,0.00326598632371091,NA,0.196,0.3,0.504
"MN",125,35,"DM",TRUE,0.00326597646839405,7916.87882447116,0.196000974147846,0.299998076538503,0.504000949313651
"DMstrong",125,35,"MN",TRUE,0.106182233291011,NA,0.328,0.304,0.368
"DMstrong",125,35,"DM",TRUE,0.112214217089707,0.188703229192947,0.341277343112871,0.291959890869628,0.366762766017501
"MN",250,35,"MN",TRUE,0.0181842422626478,NA,0.176,0.304,0.52
"MN",250,35,"DM",TRUE,0.0181842620153519,18131.8291118957,0.175999994877407,0.303999946739548,0.520000058383045
"DMstrong",250,35,"MN",TRUE,0.0612535713244542,NA,0.198,0.226,0.576
"DMstrong",250,35,"DM",TRUE,0.0546993773320769,0.0881058767583497,0.199709672322636,0.233152853808685,0.567137473868679
"MN",25,36,"MN",TRUE,0.0282842712474619,NA,0.18,0.34,0.48
"MN",25,36,"DM",TRUE,0.028279006502634,13220.1830520278,0.180000232022642,0.339992554323327,0.48000721365403
"DMstrong",25,36,"MN",TRUE,0.0979795897113271,NA,0.32,0.18,0.5
"DMstrong",25,36,"DM",FALSE,0.0979950671568736,8230.17190527028,0.320025648073288,0.17998773734881,0.499986614577901
"MN",125,36,"MN",TRUE,0.0427083130081253,NA,0.164,0.276,0.56
"MN",125,36,"DM",TRUE,0.0427129473900691,7358.93997992554,0.163992930972992,0.276001010218131,0.560006058808877
"DMstrong",125,36,"MN",TRUE,0.0267332502076846,NA,0.228,0.308,0.464
"DMstrong",125,36,"DM",TRUE,0.0179515264053618,0.112439671073331,0.200504491480489,0.32172945270831,0.477766055811201
"MN",250,36,"MN",TRUE,0.0129614813968157,NA,0.206,0.312,0.482
"MN",250,36,"DM",TRUE,0.0129592225334111,6684.77053138787,0.206002764699996,0.311994860011776,0.482002375288228
"DMstrong",250,36,"MN",TRUE,0.0396316371938716,NA,0.144,0.33,0.526
"DMstrong",250,36,"DM",TRUE,0.0245797922143721,0.0210574922888716,0.208839692003228,0.266465824847286,0.524694483149486
"MN",25,37,"MN",TRUE,0.0711805216802087,NA,0.24,0.36,0.4
"MN",25,37,"DM",TRUE,0.0718993076672933,4.42449642179442,0.237763882590934,0.362877966625822,0.399358150783243
"DMstrong",25,37,"MN",TRUE,0.0864098759787715,NA,0.12,0.42,0.46
"DMstrong",25,37,"DM",TRUE,0.0733426606774862,0.0548502880451264,0.289713511888389,0.210061838228477,0.500224649883134
"MN",125,37,"MN",TRUE,0.0370944739819828,NA,0.232,0.32,0.448
"MN",125,37,"DM",TRUE,0.0370936047190651,4532.94774873871,0.231998965097533,0.319999863849419,0.448001171053048
"DMstrong",125,37,"MN",TRUE,0.220568961249462,NA,0.124,0.076,0.8
"DMstrong",125,37,"DM",TRUE,0.220568744828398,5151.91966349562,0.123999566342707,0.0760005844707173,0.799999849186576
"MN",250,37,"MN",TRUE,0.00565685424949238,NA,0.204,0.304,0.492
"MN",250,37,"DM",TRUE,0.0056572024102985,8073.89439744971,0.20400018023599,0.304000312137381,0.491999507626629
"DMstrong",250,37,"MN",TRUE,0.0836341238171756,NA,0.084,0.338,0.578
"DMstrong",250,37,"DM",TRUE,0.0836358660400404,9210.02109314638,0.0839981009002114,0.337998282569384,0.578003616530405
"MN",25,38,"MN",TRUE,0.058878405775519,NA,0.28,0.24,0.48
"MN",25,38,"DM",TRUE,0.0588744232794897,12255.3468542226,0.27998829102074,0.239988323437453,0.480023385541807
"DMstrong",25,38,"MN",TRUE,0.107082522694727,NA,0.08,0.44,0.48
"DMstrong",25,38,"DM",TRUE,0.0758642047008065,0.246408460470141,0.140818824952223,0.407090637345176,0.452090537702601
"MN",125,38,"MN",TRUE,0.00979795897113271,NA,0.212,0.3,0.488
"MN",125,38,"DM",TRUE,0.00949025910293463,1.60510207433422,0.212193412951971,0.29876004523666,0.489046541811369
"DMstrong",125,38,"MN",TRUE,0.0439393521420909,NA,0.26,0.256,0.484
"DMstrong",125,38,"DM",TRUE,0.0077672692087273,0.0582796010795045,0.208903743533138,0.301119323775085,0.489976932691777
"MN",250,38,"MN",TRUE,0.0353270434653114,NA,0.188,0.348,0.464
"MN",250,38,"DM",TRUE,0.0353312325814526,158.427263763276,0.188002754825107,0.348004498066327,0.463992747108567
"DMstrong",250,38,"MN",TRUE,0.0871320836431679,NA,0.124,0.422,0.454
"DMstrong",250,38,"DM",TRUE,0.0850943426779912,0.247407822026939,0.124553011624572,0.418916995728833,0.456529992646596
"MN",25,39,"MN",TRUE,0.0432049379893857,NA,0.18,0.36,0.46
"MN",25,39,"DM",TRUE,0.0431888345893572,7401.54282813616,0.180006268468293,0.359977873902533,0.460015857629174
"DMstrong",25,39,"MN",TRUE,0.107082522694727,NA,0.18,0.18,0.64
"DMstrong",25,39,"DM",FALSE,0.107065860795402,17213.7168213575,0.180026198575178,0.180004466267322,0.6399693351575
"MN",125,39,"MN",TRUE,0.0235513623102076,NA,0.176,0.332,0.492
"MN",125,39,"DM",TRUE,0.0235525381042354,21958.9209844712,0.176000458678213,0.332002260230571,0.491997281091216
"DMstrong",125,39,"MN",TRUE,0.107975305818815,NA,0.316,0.328,0.356
"DMstrong",125,39,"DM",TRUE,0.104561286210838,0.446108884126295,0.314281894112718,0.324126084202351,0.361592021684931
"MN",250,39,"MN",TRUE,0.0195959179422654,NA,0.2,0.324,0.476
"MN",250,39,"DM",TRUE,0.0195954156131993,27223.5339976638,0.199997793804096,0.324000487796951,0.476001718398953
"DMstrong",250,39,"MN",TRUE,0.108529565864177,NA,0.168,0.446,0.386
"DMstrong",250,39,"DM",TRUE,0.107825938476233,0.956208934036712,0.168533998061661,0.444950134329776,0.386515867608562
"MN",25,40,"MN",TRUE,0,NA,0.2,0.3,0.5
"MN",25,40,"DM",TRUE,1.52054805870089e-05,15681.3540355248,0.200019401093186,0.299982267756998,0.499998331149816
"DMstrong",25,40,"MN",TRUE,0.090921211313239,NA,0.32,0.2,0.48
"DMstrong",25,40,"DM",TRUE,0.0239740833153477,0.097023071489444,0.169213349388912,0.327692577897874,0.503094072713215
"MN",125,40,"MN",TRUE,0.0117756811551038,NA,0.196,0.316,0.488
"MN",125,40,"DM",TRUE,0.0117743799554909,5794.73381995458,0.196004706795515,0.315997012986549,0.487998280217936
"DMstrong",125,40,"MN",TRUE,0.00864098759787715,NA,0.208,0.304,0.488
"DMstrong",125,40,"DM",TRUE,0.0538051934272972,0.0432179731755923,0.274258476186914,0.248491704377574,0.477249819435512
"MN",250,40,"MN",TRUE,0.00432049379893858,NA,0.196,0.306,0.498
"MN",250,40,"DM",TRUE,0.00432054022276536,22487.526418312,0.195999998651308,0.306000074877739,0.497999926470953
"DMstrong",250,40,"MN",TRUE,0.0753834641461021,NA,0.282,0.318,0.4
"DMstrong",250,40,"DM",TRUE,0.0663441768447083,0.0481123900238298,0.283479249757682,0.295351288384703,0.421169461857614
"MN",25,41,"MN",TRUE,0.0432049379893858,NA,0.14,0.32,0.54
"MN",25,41,"DM",TRUE,0.0431746246707583,147.821895168994,0.14007546843987,0.319820263454808,0.540104268105322
"DMstrong",25,41,"MN",TRUE,0.226862660362314,NA,0.34,0.48,0.18
"DMstrong",25,41,"DM",TRUE,0.224183988844862,0.80760849572761,0.347775063839238,0.469031362285981,0.18319357387478
"MN",125,41,"MN",TRUE,0.0214165045389453,NA,0.204,0.272,0.524
"MN",125,41,"DM",TRUE,0.021487005995196,4.55933183939964,0.203497626765215,0.272109991250409,0.524392381984376
"DMstrong",125,41,"MN",TRUE,0.0772183052563747,NA,0.288,0.2,0.512
"DMstrong",125,41,"DM",TRUE,0.0673229726973801,0.081254230045614,0.262563953649785,0.206565889205316,0.530870157144899
"MN",250,41,"MN",TRUE,0.0139522996909709,NA,0.198,0.284,0.518
"MN",250,41,"DM",TRUE,0.0137927058071423,1.00779578434765,0.196407460071385,0.285192705802672,0.518399834125943
"DMstrong",250,41,"MN",TRUE,0.0514587213210745,NA,0.202,0.236,0.562
"DMstrong",250,41,"DM",TRUE,0.0521571661570123,0.230992100776753,0.208190044945357,0.23242074842166,0.559389206632983
"MN",25,42,"MN",TRUE,0.0163299316185545,NA,0.22,0.28,0.5
"MN",25,42,"DM",TRUE,0.0163298591775914,162259.111198107,0.219999693776019,0.279999871226511,0.500000434997469
"DMstrong",25,42,"MN",TRUE,0.058878405775519,NA,0.26,0.32,0.42
"DMstrong",25,42,"DM",TRUE,0.0769019554913668,0.296245704814,0.25305671538856,0.355688458418528,0.391254826192912
"MN",125,42,"MN",TRUE,0.0395979797464467,NA,0.252,0.256,0.492
"MN",125,42,"DM",TRUE,0.0395974840022769,1612.6374783319,0.251998252627248,0.255998723766143,0.492003023606609
"DMstrong",125,42,"MN",TRUE,0.0228619042659763,NA,0.188,0.332,0.48
"DMstrong",125,42,"DM",TRUE,0.0216126852989397,0.727685573368672,0.192402031962305,0.329438122265289,0.478159845772406
"MN",250,42,"MN",TRUE,0.00282842712474618,NA,0.204,0.298,0.498
"MN",250,42,"DM",TRUE,0.00314131975731186,3.52651849973626,0.204442301028389,0.297742712158834,0.497814986812778
"DMstrong",250,42,"MN",TRUE,0.124750417500971,NA,0.08,0.248,0.672
"DMstrong",250,42,"DM",TRUE,0.122093895112197,0.213496060641824,0.0883221963606037,0.241793165528452,0.669884638110944
"MN",25,43,"MN",TRUE,0.0432049379893858,NA,0.14,0.32,0.54
"MN",25,43,"DM",TRUE,0.0432015779185175,14472.2442883845,0.14000547780305,0.319994387424157,0.540000134772793
"DMstrong",25,43,"MN",TRUE,0.107082522694727,NA,0.08,0.44,0.48
"DMstrong",25,43,"DM",TRUE,0.103806842333988,2.51156893536826,0.0841622538910377,0.436021390333547,0.479816355775416
