"GEN","Nsamp","rep","FIT","conv","rmse_p","theta_hat","hit_upper","p1_hat","p2_hat","p3_hat"
"DMpure",25,58,"MN",TRUE,0.0848528137423857,NA,NA,0.26,0.36,0.38
"DMpure",25,58,"DM",TRUE,0.0848526100149067,10000,TRUE,0.260000171031611,0.359999540853674,0.380000288114715
"DMstrong",25,58,"MN",TRUE,0.0816496580927726,NA,NA,0.1,0.4,0.5
"DMstrong",25,58,"DM",TRUE,0.0279533920292239,0.167482880059956,FALSE,0.18338642770846,0.339372524519331,0.477241047772209
"MN",125,58,"MN",TRUE,0.0457238085319527,NA,NA,0.144,0.3,0.556
"MN",125,58,"DM",TRUE,0.0457236881885992,10000,TRUE,0.144000102320455,0.300000090139008,0.555999807540537
"DMpure",125,58,"MN",TRUE,0.0353270434653114,NA,NA,0.188,0.348,0.464
"DMpure",125,58,"DM",TRUE,0.0353265898867531,10000,TRUE,0.188000365514799,0.347999323295725,0.464000311189476
"DMstrong",125,58,"MN",TRUE,0.131575073627188,NA,NA,0.316,0.116,0.568
"DMstrong",125,58,"DM",TRUE,0.131583833510335,830.636728915433,FALSE,0.316021297432769,0.115990336333394,0.567988366233837
"MN",250,58,"MN",TRUE,0.0241660919471891,NA,NA,0.214,0.266,0.52
"MN",250,58,"DM",TRUE,0.0253555023399046,0.80526874725825,FALSE,0.215068966583161,0.264286678319479,0.520644355097361
"DMpure",250,58,"MN",TRUE,0.0114309521329882,NA,NA,0.206,0.284,0.51
"DMpure",250,58,"DM",TRUE,0.0114321116569566,10000,TRUE,0.206000981015133,0.283998319718121,0.510000699266746
"DMstrong",250,58,"MN",TRUE,0.0744222189044822,NA,NA,0.266,0.196,0.538
"DMstrong",250,58,"DM",TRUE,0.0617832036790614,0.0891564519670381,FALSE,0.253574241294861,0.213437492381571,0.532988266323568
"MN",25,59,"MN",TRUE,0.058878405775519,NA,NA,0.18,0.24,0.58
"MN",25,59,"DM",TRUE,0.0588774383068169,10000,TRUE,0.179997894181959,0.240002724825469,0.579999380992572
"DMpure",25,59,"MN",TRUE,0.0163299316185545,NA,NA,0.2,0.32,0.48
"DMpure",25,59,"DM",TRUE,0.016330392131613,10000,TRUE,0.20000058665744,0.320000270675834,0.479999142666726
"DMstrong",25,59,"MN",TRUE,0.058878405775519,NA,NA,0.12,0.36,0.52
"DMstrong",25,59,"DM",TRUE,0.0200630918901021,0.119078803131474,FALSE,0.226957220506415,0.294187724021557,0.478855055472029
"MN",125,59,"MN",TRUE,0.0228619042659763,NA,NA,0.168,0.32,0.512
"MN",125,59,"DM",TRUE,0.0228616465004951,10000,TRUE,0.168000383633874,0.319999900105255,0.51199971626087
"DMpure",125,59,"MN",TRUE,0.0395979797464467,NA,NA,0.192,0.256,0.552
"DMpure",125,59,"DM",TRUE,0.0395982806276711,10000,TRUE,0.192000114449139,0.255999556148013,0.552000329402848
"DMstrong",125,59,"MN",TRUE,0.0635819680936873,NA,NA,0.26,0.328,0.412
"DMstrong",125,59,"DM",TRUE,0.0822246947612268,0.0285243716122834,FALSE,0.31495521194024,0.22734592939887,0.45769885866089
"MN",250,59,"MN",TRUE,0.0127540843131393,NA,NA,0.208,0.31,0.482
"MN",250,59,"DM",TRUE,0.0127546099673441,10000,TRUE,0.208000848618777,0.309999930299091,0.481999221082132
"DMpure",250,59,"MN",TRUE,0.0155777619273972,NA,NA,0.178,0.312,0.51
"DMpure",250,59,"DM",TRUE,0.0155785794067853,10000,TRUE,0.177998699172078,0.311998285572587,0.510003015255335
"DMstrong",250,59,"MN",TRUE,0.137288018413844,NA,NA,0.372,0.292,0.336
"DMstrong",250,59,"DM",TRUE,0.123339224142948,0.0522593109119065,FALSE,0.360446559853298,0.279034819871674,0.360518620275028
"MN",25,60,"MN",TRUE,0.114309521329882,NA,NA,0.1,0.24,0.66
"MN",25,60,"DM",TRUE,0.114308241698438,10000,TRUE,0.100001217412976,0.240000555885506,0.659998226701518
"DMpure",25,60,"MN",TRUE,0.0282842712474619,NA,NA,0.18,0.34,0.48
"DMpure",25,60,"DM",TRUE,0.0282850914348899,10000,TRUE,0.179999435889303,0.34000115992018,0.479999404190517
"DMstrong",25,60,"MN",TRUE,0.090921211313239,NA,NA,0.32,0.2,0.48
"DMstrong",25,60,"DM",TRUE,0.0909206335391273,10000,TRUE,0.31999912249551,0.200000434315182,0.480000443189308
"MN",125,60,"MN",TRUE,0.0376651917115347,NA,NA,0.236,0.316,0.448
"MN",125,60,"DM",TRUE,0.0385062283372357,1.2835827225502,FALSE,0.235844399820249,0.317581020821009,0.446574579358742
"DMpure",125,60,"MN",TRUE,0.0169705627484772,NA,NA,0.176,0.312,0.512
"DMpure",125,60,"DM",TRUE,0.016979803598015,246.878166509417,FALSE,0.175986931518268,0.312007916078207,0.512005152403525
"DMstrong",125,60,"MN",TRUE,0.192443931228466,NA,NA,0.072,0.156,0.772
"DMstrong",125,60,"DM",TRUE,0.192420340782298,19.0903481605182,FALSE,0.0721721383641001,0.155867278207631,0.771960583428269
"MN",250,60,"MN",TRUE,0.0219696760710454,NA,NA,0.17,0.308,0.522
"MN",250,60,"DM",TRUE,0.0219680715757979,10000,TRUE,0.170002112464741,0.307999707330309,0.52199818020495
"DMpure",250,60,"MN",TRUE,0.0277608837515427,NA,NA,0.2,0.266,0.534
"DMpure",250,60,"DM",TRUE,0.0277614560803921,10000,TRUE,0.200000586399205,0.265999005847367,0.534000407753428
"DMstrong",250,60,"MN",TRUE,0.142557590701676,NA,NA,0.078,0.222,0.7
"DMstrong",250,60,"DM",TRUE,0.140267423178141,0.0931051040157556,FALSE,0.0961681003553838,0.205537578914253,0.698294320730363
"MN",25,61,"MN",TRUE,0.0163299316185545,NA,NA,0.22,0.3,0.48
"MN",25,61,"DM",TRUE,0.0187927805320786,3.21118368690565,FALSE,0.222852834062626,0.300323641763002,0.476823524174372
"DMpure",25,61,"MN",TRUE,0.0711805216802087,NA,NA,0.14,0.26,0.6
"DMpure",25,61,"DM",TRUE,0.0722552861133343,2.15508564984741,FALSE,0.143639705166948,0.254363635498607,0.601996659334445
"DMstrong",25,61,"MN",TRUE,0.0711805216802087,NA,NA,0.24,0.36,0.4
"DMstrong",25,61,"DM",TRUE,0.0547192614945334,0.473844763818432,FALSE,0.230546959243054,0.346301343386851,0.423151697370095
"MN",125,61,"MN",TRUE,0.0142361043360417,NA,NA,0.212,0.28,0.508
"MN",125,61,"DM",TRUE,0.014236053468195,10000,TRUE,0.212000075022852,0.280000088306696,0.507999836670452
"DMpure",125,61,"MN",TRUE,0.0284722086720835,NA,NA,0.24,0.276,0.484
"DMpure",125,61,"DM",TRUE,0.0284721341552632,10000,TRUE,0.239999945779441,0.276000416096155,0.483999638124405
"DMstrong",125,61,"MN",TRUE,0.2087933587705,NA,NA,0.092,0.116,0.792
"DMstrong",125,61,"DM",TRUE,0.20800495290891,0.80611446451466,FALSE,0.0903320353493913,0.118447024565361,0.791220940085248
"MN",250,61,"MN",TRUE,0.0212289111041209,NA,NA,0.17,0.316,0.514
"MN",250,61,"DM",TRUE,0.0212264941542445,10000,TRUE,0.170003061128535,0.31599034890242,0.514006589969046
"DMpure",250,61,"MN",TRUE,0.0216024689946929,NA,NA,0.22,0.31,0.47
"DMpure",250,61,"DM",TRUE,0.0208676685324019,1.03245123479691,FALSE,0.21932906687493,0.309648150614102,0.471022782510968
"DMstrong",250,61,"MN",TRUE,0.0624179461373089,NA,NA,0.288,0.262,0.45
"DMstrong",250,61,"DM",TRUE,0.0459865167621088,0.0603549487915903,FALSE,0.264000077509588,0.278006566310991,0.45799335617942
"MN",25,62,"MN",TRUE,0.0979795897113271,NA,NA,0.2,0.18,0.62
"MN",25,62,"DM",TRUE,0.0979789538229789,10000,TRUE,0.199999175740806,0.180001190932713,0.61999963332648
"DMpure",25,62,"MN",TRUE,0.032659863237109,NA,NA,0.24,0.3,0.46
"DMpure",25,62,"DM",TRUE,0.0326602865975315,10000,TRUE,0.240000184897597,0.300000667213472,0.459999147888931
"DMstrong",25,62,"MN",TRUE,0.165730705262081,NA,NA,0.38,0.08,0.54
"DMstrong",25,62,"DM",TRUE,0.174199250086512,0.571990450580206,FALSE,0.392709427226333,0.0707341296330495,0.536556443140617
"MN",125,62,"MN",TRUE,0.0142361043360418,NA,NA,0.208,0.312,0.48
"MN",125,62,"DM",TRUE,0.0142361663821176,10000,TRUE,0.208000029503383,0.31200005699339,0.479999913503227
"DMpure",125,62,"MN",TRUE,0.0226274169979695,NA,NA,0.184,0.332,0.484
"DMpure",125,62,"DM",TRUE,0.0226274251846546,10000,TRUE,0.184000210172316,0.332000011576749,0.483999778250935
"DMstrong",125,62,"MN",TRUE,0.106783269600938,NA,NA,0.152,0.448,0.4
"DMstrong",125,62,"DM",TRUE,0.0886309605574572,0.0688688631575669,FALSE,0.166226977637048,0.421422189178799,0.412350833184153
"MN",250,62,"MN",TRUE,0.0262805377925694,NA,NA,0.204,0.266,0.53
"MN",250,62,"DM",TRUE,0.0262797755219568,1146.39833694916,FALSE,0.203983613063039,0.266007599373219,0.530008787563741
"DMpure",250,62,"MN",TRUE,0.0226274169979695,NA,NA,0.216,0.316,0.468
"DMpure",250,62,"DM",TRUE,0.0226297514479563,10000,TRUE,0.215996572816646,0.316006728057112,0.467996699126242
"DMstrong",250,62,"MN",TRUE,0.0820893821798329,NA,NA,0.238,0.376,0.386
"DMstrong",250,62,"DM",TRUE,0.0792911150558969,0.0963975452526267,FALSE,0.248769813557399,0.363060792683273,0.388169393759328
"MN",25,63,"MN",TRUE,0.058878405775519,NA,NA,0.18,0.38,0.44
"MN",25,63,"DM",TRUE,0.0598921892255026,7.40173356414711,FALSE,0.178838475066043,0.381607193407771,0.439554331526185
"DMpure",25,63,"MN",TRUE,0.0163299316185545,NA,NA,0.2,0.28,0.52
"DMpure",25,63,"DM",TRUE,0.0196211405304815,1.56082828040119,FALSE,0.195137770669059,0.278772019627296,0.526090209703645
"DMstrong",25,63,"MN",TRUE,0.12328828005938,NA,NA,0.06,0.28,0.66
"DMstrong",25,63,"DM",TRUE,0.133134040427653,0.0599389850398025,FALSE,0.129511012634584,0.184047648226076,0.68644133913934
"MN",125,63,"MN",TRUE,0.0142361043360418,NA,NA,0.18,0.312,0.508
"MN",125,63,"DM",TRUE,0.0142360971998498,10000,TRUE,0.180000024559989,0.312000095723235,0.507999879716776
"DMpure",125,63,"MN",TRUE,0.0261278905896872,NA,NA,0.232,0.3,0.468
"DMpure",125,63,"DM",TRUE,0.0261286308874963,10000,TRUE,0.232001929057207,0.299997955139475,0.468000115803317
"DMstrong",125,63,"MN",TRUE,0.0577811964800545,NA,NA,0.124,0.312,0.564
"DMstrong",125,63,"DM",TRUE,0.0556709404554108,0.0908997139205932,FALSE,0.122749299139474,0.32546756455258,0.551783136307946
"MN",250,63,"MN",TRUE,0.0216024689946929,NA,NA,0.21,0.27,0.52
"MN",250,63,"DM",TRUE,0.0216024341274835,10000,TRUE,0.21000007252864,0.270000030687473,0.519999896783888
"DMpure",250,63,"MN",TRUE,0.0297097066068763,NA,NA,0.158,0.32,0.522
"DMpure",250,63,"DM",TRUE,0.0297096684908252,10000,TRUE,0.158000045512972,0.320000242244749,0.521999712242279
"DMstrong",250,63,"MN",TRUE,0.123190908755476,NA,NA,0.318,0.352,0.33
"DMstrong",250,63,"DM",TRUE,0.0906169365051647,0.0189444630779518,FALSE,0.241279371677733,0.38442769196124,0.374292936361027
"MN",25,64,"MN",TRUE,0.0282842712474619,NA,NA,0.16,0.32,0.52
"MN",25,64,"DM",TRUE,0.0282827721148812,10000,TRUE,0.160002120096282,0.319998540847262,0.519999339056455
"DMpure",25,64,"MN",TRUE,0.0848528137423857,NA,NA,0.14,0.24,0.62
"DMpure",25,64,"DM",TRUE,0.084852296802329,10000,TRUE,0.14000094961289,0.239999781452644,0.619999268934466
"DMstrong",25,64,"MN",TRUE,0.129614813968157,NA,NA,0.38,0.18,0.44
"DMstrong",25,64,"DM",TRUE,0.102525795429238,0.289262453471015,FALSE,0.344949732182333,0.230605628641695,0.424444639175972
"MN",125,64,"MN",TRUE,0.0460724067817893,NA,NA,0.26,0.292,0.448
"MN",125,64,"DM",TRUE,0.0460732118124357,10000,TRUE,0.260001131437359,0.291999648820001,0.447999219742641
"DMpure",125,64,"MN",TRUE,0.0214165045389453,NA,NA,0.196,0.276,0.528
"DMpure",125,64,"DM",TRUE,0.0214142086696619,10000,TRUE,0.196005819071116,0.275999256161327,0.527994924767557
"DMstrong",125,64,"MN",TRUE,0.0691279007830172,NA,NA,0.104,0.364,0.532
"DMstrong",125,64,"DM",TRUE,0.00428876992446205,0.0287090508446767,FALSE,0.203085719253955,0.29393507516874,0.502979205577305
"MN",250,64,"MN",TRUE,0.00993310961716756,NA,NA,0.206,0.286,0.508
"MN",250,64,"DM",TRUE,0.01001829056324,8059.93985477391,FALSE,0.206066912190344,0.285878548095384,0.508054539714272
"DMpure",250,64,"MN",TRUE,0.00816496580927726,NA,NA,0.21,0.3,0.49
"DMpure",250,64,"DM",TRUE,0.00816518339533636,10000,TRUE,0.210000121311807,0.300000290344883,0.48999958834331
"DMstrong",250,64,"MN",TRUE,0.0549423940747641,NA,NA,0.124,0.324,0.552
"DMstrong",250,64,"DM",TRUE,0.0278137262564877,0.0357481673626856,FALSE,0.16484753969751,0.302291157255847,0.532861303046643
"MN",25,65,"MN",TRUE,0.0163299316185545,NA,NA,0.2,0.28,0.52
"MN",25,65,"DM",TRUE,0.0163313715216151,10000,TRUE,0.199997815162133,0.27999932899454,0.520002855843327
"DMpure",25,65,"MN",TRUE,0.0326598632371091,NA,NA,0.16,0.34,0.5
"DMpure",25,65,"DM",TRUE,0.0326588731469293,10000,TRUE,0.16000126438134,0.339998839165399,0.499999896453262
"DMstrong",25,65,"MN",TRUE,0.0432049379893857,NA,NA,0.22,0.24,0.54
"DMstrong",25,65,"DM",TRUE,0.0456266583003115,0.347627196913069,FALSE,0.244521113048795,0.237290824325471,0.518188062625734
"MN",125,65,"MN",TRUE,0.0401331118487798,NA,NA,0.164,0.356,0.48
"MN",125,65,"DM",TRUE,0.040133016670532,10000,TRUE,0.164000206131535,0.355999892614322,0.479999901254143
"DMpure",125,65,"MN",TRUE,0.065564217883436,NA,NA,0.276,0.308,0.416
"DMpure",125,65,"DM",TRUE,0.0637523009546846,0.640773598479942,FALSE,0.275336447519577,0.305225232289736,0.419438320190686
"DMstrong",125,65,"MN",TRUE,0.324682408927042,NA,NA,0.044,0.004,0.952
"DMstrong",125,65,"DM",TRUE,0.324681739882388,10000,TRUE,0.0440006907578739,0.00400030975991636,0.95199899948221
"MN",250,65,"MN",TRUE,0.0172819751957543,NA,NA,0.184,0.292,0.524
"MN",250,65,"DM",TRUE,0.0172821638231235,10000,TRUE,0.183997661638766,0.292002617532316,0.523999720828918
"DMpure",250,65,"MN",TRUE,0.0188325958557674,NA,NA,0.224,0.278,0.498
"DMpure",250,65,"DM",TRUE,0.0188325895662367,10000,TRUE,0.223999997362084,0.278000014337944,0.497999988299972
"DMstrong",250,65,"MN",TRUE,0.139025177575862,NA,NA,0.232,0.116,0.652
"DMstrong",250,65,"DM",TRUE,0.153527380264286,0.0749318802769643,FALSE,0.251184677002194,0.0916753945990533,0.657139928398753
"MN",25,66,"MN",TRUE,0.0163299316185545,NA,NA,0.18,0.32,0.5
"MN",25,66,"DM",TRUE,0.0163287378803966,10000,TRUE,0.180002012868405,0.319999088773517,0.499998898358078
"DMpure",25,66,"MN",TRUE,0.101980390271856,NA,NA,0.1,0.44,0.46
"DMpure",25,66,"DM",TRUE,0.10197934199392,10000,TRUE,0.100002139086818,0.439998931289149,0.459998929624033
"DMstrong",25,66,"MN",TRUE,0.141421356237309,NA,NA,0.1,0.2,0.7
"DMstrong",25,66,"DM",TRUE,0.140183757380175,0.468393222115666,FALSE,0.0819478109040631,0.221094991322197,0.69695719777374
"MN",125,66,"MN",TRUE,0.00864098759787716,NA,NA,0.192,0.296,0.512
"MN",125,66,"DM",TRUE,0.00864772844032195,10000,TRUE,0.191983052111437,0.296010272854013,0.51200667503455
"DMpure",125,66,"MN",TRUE,0.0385054108751831,NA,NA,0.212,0.34,0.448
"DMpure",125,66,"DM",TRUE,0.0385053562314578,10000,TRUE,0.211999945175749,0.339999969527322,0.448000085296929
"DMstrong",125,66,"MN",TRUE,0.0534665004153691,NA,NA,0.256,0.316,0.428
"DMstrong",125,66,"DM",TRUE,0.0532948904794606,0.154441299363347,FALSE,0.266031907809179,0.298454006218306,0.435514085972515
"MN",250,66,"MN",TRUE,0.0317909840468436,NA,NA,0.17,0.344,0.486
"MN",250,66,"DM",TRUE,0.0317907506561161,10000,TRUE,0.170000996513844,0.343999891107658,0.485999112378498
"DMpure",250,66,"MN",TRUE,0.0130639452948436,NA,NA,0.2,0.316,0.484
"DMpure",250,66,"DM",TRUE,0.0130671611355079,10000,TRUE,0.200001929867503,0.31600297356334,0.483995096569156
"DMstrong",250,66,"MN",TRUE,0.102852645404319,NA,NA,0.084,0.434,0.482
"DMstrong",250,66,"DM",TRUE,0.100972424091699,0.105170220648436,FALSE,0.0915363451552264,0.434667343978919,0.473796310865854
"MN",25,67,"MN",TRUE,0.0565685424949238,NA,NA,0.16,0.26,0.58
"MN",25,67,"DM",TRUE,0.0565663613758984,10000,TRUE,0.16000259787184,0.260000486705552,0.579996915422607
"DMpure",25,67,"MN",TRUE,0.0432049379893857,NA,NA,0.16,0.36,0.48
"DMpure",25,67,"DM",TRUE,0.0390745695391785,1.59250689300309,FALSE,0.162276126153114,0.353832138288267,0.483891735558619
"DMstrong",25,67,"MN",TRUE,0.226862660362314,NA,NA,0.38,0.44,0.18
"DMstrong",25,67,"DM",TRUE,0.226863542861706,10000,TRUE,0.380001018867604,0.440000198227318,0.179998782905078
"MN",125,67,"MN",TRUE,0.0344093010681705,NA,NA,0.16,0.296,0.544
"MN",125,67,"DM",TRUE,0.0353704075784464,1.87334101270054,FALSE,0.158315340646542,0.296896756404457,0.544787902949001
"DMpure",125,67,"MN",TRUE,0.00864098759787716,NA,NA,0.196,0.312,0.492
"DMpure",125,67,"DM",TRUE,0.00864466907166295,10000,TRUE,0.19599160533849,0.312006448788104,0.492001945873406
"DMstrong",125,67,"MN",TRUE,0.102658008292908,NA,NA,0.144,0.444,0.412
"DMstrong",125,67,"DM",TRUE,0.100196714460639,0.304093064312464,FALSE,0.140402206114313,0.441132403157413,0.418465390728274
"MN",250,67,"MN",TRUE,0.0169705627484772,NA,NA,0.188,0.288,0.524
"MN",250,67,"DM",TRUE,0.0169705618803945,10000,TRUE,0.188000117595479,0.287999883632555,0.523999998771966
"DMpure",250,67,"MN",TRUE,0.0142361043360418,NA,NA,0.192,0.32,0.488
"DMpure",250,67,"DM",TRUE,0.0142365369044598,10000,TRUE,0.192000482985222,0.320000516933032,0.487999000081746
"DMstrong",250,67,"MN",TRUE,0.0470177271533479,NA,NA,0.24,0.326,0.434
"DMstrong",250,67,"DM",TRUE,0.0570098922045864,0.0718608195749476,FALSE,0.243899976623142,0.336614384417364,0.419485638959495
"MN",25,68,"MN",TRUE,0.0993310961716756,NA,NA,0.14,0.22,0.64
"MN",25,68,"DM",TRUE,0.0993292464604731,10000,TRUE,0.140001711970581,0.220000949126055,0.639997338903363
"DMpure",25,68,"MN",TRUE,0.113137084989848,NA,NA,0.28,0.38,0.34
"DMpure",25,68,"DM",TRUE,0.11313705412763,10000,TRUE,0.280000190907995,0.37999976544605,0.340000043645955
"DMstrong",25,68,"MN",TRUE,0.283313724811677,NA,NA,0.12,0.68,0.2
"DMstrong",25,68,"DM",TRUE,0.282283498183138,0.680022995339472,FALSE,0.0933410534471753,0.68648688631107,0.220172060241755
"MN",125,68,"MN",TRUE,0.0428330090778907,NA,NA,0.144,0.308,0.548
"MN",125,68,"DM",TRUE,0.0428328298234928,10000,TRUE,0.144000115888216,0.308000274542844,0.547999609568941
"DMpure",125,68,"MN",TRUE,0.0235513623102076,NA,NA,0.224,0.268,0.508
"DMpure",125,68,"DM",TRUE,0.0235528479953038,10000,TRUE,0.223999303143032,0.267997097204708,0.50800359965226
"DMstrong",125,68,"MN",TRUE,0.0513290041464537,NA,NA,0.256,0.232,0.512
"DMstrong",125,68,"DM",TRUE,0.0513273761071552,10000,TRUE,0.255993217694489,0.23199940402358,0.512007378281931
"MN",250,68,"MN",TRUE,0.0235513623102076,NA,NA,0.224,0.268,0.508
"MN",250,68,"DM",TRUE,0.0235517167274398,10000,TRUE,0.223999879675736,0.267999325853687,0.508000794470576
"DMpure",250,68,"MN",TRUE,0.0243857882108959,NA,NA,0.166,0.322,0.512
"DMpure",250,68,"DM",TRUE,0.0243842808236397,701.86070430027,FALSE,0.16599906423801,0.321984643079657,0.512016292682333
"DMstrong",250,68,"MN",TRUE,0.113360780990017,NA,NA,0.226,0.424,0.35
"DMstrong",250,68,"DM",TRUE,0.101289724811972,0.0229701971746807,FALSE,0.267253600424084,0.375904599172909,0.356841800403007
"MN",25,69,"MN",TRUE,0.0282842712474619,NA,NA,0.16,0.32,0.52
"MN",25,69,"DM",TRUE,0.0282838444951253,10000,TRUE,0.16000060361971,0.320002157045779,0.519997239334511
"DMpure",25,69,"MN",TRUE,0.0489897948556636,NA,NA,0.14,0.3,0.56
"DMpure",25,69,"DM",TRUE,0.0446882087056976,2.11003980765311,FALSE,0.147514543658521,0.295754834664366,0.556730621677113
"DMstrong",25,69,"MN",TRUE,0.107082522694727,NA,NA,0.08,0.44,0.48
"DMstrong",25,69,"DM",FALSE,0.10708251793832,10000,TRUE,0.0800005759276212,0.440000350400761,0.479999073671618
"MN",125,69,"MN",TRUE,0.0299332590941915,NA,NA,0.192,0.268,0.54
"MN",125,69,"DM",TRUE,0.0299327171739009,10000,TRUE,0.192001107817525,0.267999937358354,0.539998954824121
"DMpure",125,69,"MN",TRUE,0.00864098759787714,NA,NA,0.212,0.292,0.496
"DMpure",125,69,"DM",TRUE,0.0102165298240438,0.746997538527564,FALSE,0.214433759369494,0.292220834519573,0.493345406110933
"DMstrong",125,69,"MN",TRUE,0.0684300129085672,NA,NA,0.22,0.372,0.408
"DMstrong",125,69,"DM",TRUE,0.0734115800078447,0.280812553311388,FALSE,0.21807396694093,0.379500516540185,0.402425516518885
"MN",250,69,"MN",TRUE,0.0261278905896872,NA,NA,0.232,0.3,0.468
"MN",250,69,"DM",TRUE,0.0261275152312381,10000,TRUE,0.23199917847503,0.300000723600998,0.468000097923973
"DMpure",250,69,"MN",TRUE,0.0127540843131393,NA,NA,0.182,0.31,0.508
"DMpure",250,69,"DM",TRUE,0.0127540724386004,10000,TRUE,0.182000022826081,0.310000069562377,0.507999907611542
"DMstrong",250,69,"MN",TRUE,0.127760192026572,NA,NA,0.37,0.162,0.468
"DMstrong",250,69,"DM",TRUE,0.0925287105413458,0.0226842257224082,FALSE,0.330626296161227,0.227984503445471,0.441389200393302
"MN",25,70,"MN",TRUE,0.0432049379893858,NA,NA,0.14,0.34,0.52
"MN",25,70,"DM",TRUE,0.0432046438499019,10000,TRUE,0.140000712602912,0.340000944072822,0.519998343324266
"DMpure",25,70,"MN",TRUE,0.0282842712474619,NA,NA,0.18,0.28,0.54
"DMpure",25,70,"DM",TRUE,0.028283436982298,10000,TRUE,0.180000939889276,0.280000239941875,0.539998820168849
"DMstrong",25,70,"MN",TRUE,0.149666295470958,NA,NA,0.36,0.1,0.54
"DMstrong",25,70,"DM",TRUE,0.160023916277865,0.47334423645168,FALSE,0.361390384560387,0.0819136198657619,0.556695995573851
"MN",125,70,"MN",TRUE,0.03592584956082,NA,NA,0.156,0.3,0.544
"MN",125,70,"DM",TRUE,0.0359257052268025,10000,TRUE,0.156000121218302,0.300000111108302,0.543999767673396
"DMpure",125,70,"MN",TRUE,0.0181842422626478,NA,NA,0.196,0.324,0.48
"DMpure",125,70,"DM",TRUE,0.0181842958453793,10000,TRUE,0.196000161232308,0.324000007803277,0.479999830964415
"DMstrong",125,70,"MN",TRUE,0.195168303437486,NA,NA,0.064,0.576,0.36
"DMstrong",125,70,"DM",TRUE,0.190698116358951,0.0687365799383128,FALSE,0.108420267068031,0.56546808969569,0.32611164323628
"MN",250,70,"MN",TRUE,0.0325371582450998,NA,NA,0.222,0.324,0.454
"MN",250,70,"DM",TRUE,0.0325359156547911,10000,TRUE,0.221998854633772,0.323999379910578,0.454001765455651
"DMpure",250,70,"MN",TRUE,0.0058878405775519,NA,NA,0.198,0.308,0.494
"DMpure",250,70,"DM",TRUE,0.00588770672213813,10000,TRUE,0.197999797657984,0.307999888925798,0.494000313416218
"DMstrong",250,70,"MN",TRUE,0.119733036376766,NA,NA,0.328,0.332,0.34
"DMstrong",250,70,"DM",TRUE,0.125856369914549,0.0612596411920712,FALSE,0.320696904273312,0.352938492151867,0.326364603574821
"MN",25,71,"MN",TRUE,0.0565685424949238,NA,NA,0.16,0.26,0.58
"MN",25,71,"DM",TRUE,0.0565672311325349,10000,TRUE,0.160001716098319,0.260000138453342,0.579998145448339
"DMpure",25,71,"MN",TRUE,0.0711805216802087,NA,NA,0.24,0.36,0.4
"DMpure",25,71,"DM",TRUE,0.071180851979524,10000,TRUE,0.239999761075333,0.360000649887035,0.399999589037632
"DMstrong",25,71,"MN",TRUE,0.230362033908947,NA,NA,0.46,0.34,0.2
"DMstrong",25,71,"DM",TRUE,0.23036019791413,10000,TRUE,0.459998188670569,0.339999251511295,0.200002559818137
"MN",125,71,"MN",TRUE,0.00565685424949238,NA,NA,0.204,0.304,0.492
"MN",125,71,"DM",TRUE,0.00566603248082253,330.071010771405,FALSE,0.203984670755684,0.304028269686203,0.491987059558113
